_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;val_8;confianca
BA;RIACHO DE SANTANA;municipio;708.0;126.0;25.0;69.0;;30.0;73.0;168.0;baixa
BA;RIO DO ANTONIO;municipio;1834.0;;;;;;;;baixa
BA;SEBASTIÃO LARANJEIRAS;municipio;828.0;134.0;10.0;95.0;;23.0;101.0;393.0;baixa
BA;TREMEDAL;municipio;4256.0;;;;;;;;baixa
BA;URANOI;municipio;1954.0;164.0;18.0;112.0;;29.0;118.0;468.0;baixa
BA;SENHOR DO BONFIM;mesorregiao;29491.0;647.0;169.0;326.0;30.0;136.0;433.0;816.0;baixa
BA;ANTONIO GONÇALVES;microrregiao;1414.0;56.0;;;;47.0;;390.0;baixa
BA;CALDEIRÃO GRANDE;microrregiao;2327.0;13.0;;;;;;17.0;baixa
BA;CAMPO FORMOSO;microrregiao;8496.0;83.0;59.0;17.0;;;61.0;138.0;baixa
BA;JAGUARARI;microrregiao;2732.0;12.0;;;;;;;baixa
BA;MIRANGABA;microrregiao;3124.0;326.0;74.0;234.0;;17.0;302.0;206.0;baixa
BA;PINDOBAÇU;microrregiao;4223.0;36.0;16.0;;;;12.0;19.0;baixa
BA;SAUOE;microrregiao;1423.0;48.0;;;;37.0;;;baixa
BA;SENHOR DO BONFIM;microrregiao;5752.0;73.0;;51.0;;10.0;40.0;34.0;baixa
BA;CORREDEIRAS;mesorregiao;11921.0;3052.0;1201.0;2062.0;65.0;231.0;2649.0;22343.0;baixa
BA;ABARE;microrregiao;49.0;259.0;245.0;13.0;;13.0;184.0;1316.0;baixa
BA;CHORROCHO;microrregiao;1534.0;188.0;33.0;171.0;;;183.0;630.0;baixa
BA;CURAÇA;microrregiao;3040.0;638.0;362.0;269.0;;94.0;414.0;2744.0;baixa
BA;JUAZEIRO;microrregiao;4657.0;1685.0;304.0;1351.0;;106.0;1590.0;16097.0;baixa
BA;MACURURE;microrregiao;1224.0;;;;;;;;baixa
BA;RODELAS;microrregiao;417.0;277.0;254.0;258.0;;10.0;276.0;1551.0;baixa
BA;LESTE BAIANO;mesorregiao;348233.0;4028.0;744.0;1544.0;953.0;1009.0;2359.0;15884.0;baixa
BA;PIEMONTE DA DIAMANTINA;mesorregiao;36425.0;695.0;49.0;497.0;71.0;97.0;536.0;2261.0;baixa
BA;BAIXA GRANDE;microrregiao;2869.0;;;;;;;;baixa
BA;BOA VISTA;microrregiao;1833.0;16.0;;;11.0;;;182.0;baixa
BA;CAEM;microrregiao;629.0;11.0;;;;;;;baixa
BA;IBIQUERA;microrregiao;579.0;;;;;;;;baixa
BA;ITABERABA;microrregiao;2278.0;27.0;11.0;;15.0;;20.0;189.0;baixa
BA;JACOBINA;microrregiao;9021.0;507.0;19.0;440.0;13.0;42.0;428.0;1241.0;baixa
BA;LAJEOINHO;microrregiao;478.0;;;;;;2.0;43.0;baixa
BA;MACAJUBA;microrregiao;812.0;;;;;;;;baixa
BA;MAIRI;microrregiao;3630.0;10.0;;;;;;206.0;baixa
BA;MIGUEL CALMON;microrregiao;3209.0;60.0;;39.0;;12.0;43.0;72.0;baixa
BA;MUNDO NOVO;microrregiao;644.0;;;;;;;;baixa
BA;PIRITIBA;microrregiao;2106.0;14.0;;;;;11.0;191.0;baixa
BA;RUY BARBOSA;microrregiao;765.0;10.0;;;;;;50.0;baixa
BA;SERROLANOIA;microrregiao;2863.0;;;;;;;;baixa
BA;TAPIRAMUTA;microrregiao;751.0;20.0;10.0;;;;12.0;71.0;baixa
BA;VARZEA DO POÇO;microrregiao;958.0;;;;;;;;baixa
BA;SERTÃO OE CANUDOS;microrregiao;42917.0;216.0;20.0;125.0;41.0;42.0;161.0;886.0;baixa
BA;CANSANÇÃO;microrregiao;5170.0;11.0;;;;;;62.0;baixa
BA;EUCLIDES DA CUNHA;microrregiao;7826.0;110.0;;100.0;;10.0;102.0;556.0;baixa
BA;ITIUBA;microrregiao;4713.0;36.0;;;29.0;;31.0;193.0;baixa
BA;MONTE SANTO;microrregiao;8571.0;;;;;;;;baixa
BA;QUEIMADAS;microrregiao;4467.0;18.0;;;;;;41.0;baixa
BA;QUIJINGUE;microrregiao;4291.0;3.0;;;;;;;baixa
BA;TUCANO;microrregiao;648.0;30.0;;14.0;;11.0;12.0;31.0;baixa
BA;SERRINHA;microrregiao;39164.0;117.0;;;10.0;96.0;12.0;30.0;baixa
BA;ARACI;microrregiao;5000.0;;;;;;;18.0;baixa
BA;BIRITINGA;microrregiao;1986.0;10.0;;;;;;;baixa
BA;CANOEAL;microrregiao;1041.0;;;;;;;;baixa
BA;CONCEIÇÃO DO COITE;microrregiao;5204.0;13.0;;;;;;;baixa
BA;ICHU;microrregiao;645.0;;;;;;;;baixa
BA;LAMARÃO;microrregiao;1660.0;10.0;;;;;;;baixa
BA;RETIROLANOIA;microrregiao;1545.0;;;;;;;;baixa
BA;RIACHÃO;microrregiao;7981.0;46.0;;2.0;;43.0;;;baixa
BA;SANTALUZ;microrregiao;2266.0;;;;;;;;baixa
BA;AGUA FRIA;municipio;2726.0;;;;;;;;baixa
BA;ANGUERA;municipio;794.0;;;;;;;;baixa
BA;ANTONIO CARDOSO;municipio;1798.0;;;;;;;;baixa
BA;CASTRO ALVES;municipio;6570.0;20.0;;;12.0;;;166.0;baixa
BA;CORAÇÃO OE MARIA;municipio;3034.0;10.0;;;;;;;baixa
BA;ELISIO MEDRADO;municipio;1199.0;;;;;;;;baixa
BA;FEIRA OE SANTANA;municipio;8498.0;26.0;;;;17.0;;11.0;baixa
BA;IAÇU;municipio;1752.0;14.0;;;;;;77.0;baixa
BA;IPECAETA;municipio;3349.0;17.0;15.0;;;;;;baixa
BA;IRARA;municipio;2350.0;14.0;;;;12.0;;10.0;baixa
BA;OURIÇANGAS;municipio;738.0;12.0;;;;11.0;;;baixa
BA;PEDRÃO;municipio;1049.0;15.0;;;;12.0;;16.0;baixa
BA;SANTA BARBARA;municipio;2249.0;;;;;;;;baixa
BA;SANTANOPOLIS;municipio;2051.0;;;;;;;;baixa
BA;SANTA TERESINHA;municipio;2168.0;;;;;;;58.0;baixa
BA;SANTO ESTE VÃO;municipio;4213.0;31.0;;;;22.0;;17.0;baixa
BA;SERRA PRETA;municipio;2205.0;;;;;;;;baixa
BA;TANQUINHO;municipio;741.0;;;;;;;;baixa
BA;JEQUIE;microrregiao;27426.0;1096.0;178.0;289.0;475.0;203.0;656.0;2679.0;baixa
BA;AIQUARA;municipio;395.0;;;;;;;;baixa
BA;AMARGOSA;municipio;2099.0;15.0;;;;;;39.0;baixa
BA;BREJÔES;municipio;902.0;21.0;;13.0;;;18.0;18.0;baixa
BA;CRAVOLANDIA;municipio;388.0;16.0;;;10.0;;;93.0;baixa
BA;IRAJUBA;municipio;475.0;;;;;;;37.0;baixa
BA;ITAGI;municipio;1176.0;16.0;;;;;;;baixa
BA;(TAQUARA;municipio;636.0;87.0;13.0;;50.0;20.0;63.0;312.0;baixa
BA;ITIRUÇU;municipio;296.0;60.0;;49.0;17.0;;47.0;218.0;baixa
BA;JAGUAOUARA;municipio;1977.0;367.0;;61.0;259.0;52.0;319.0;1291.0;baixa
BA;JEOUIE;municipio;3056.0;148.0;;47.0;87.0;15.0;94.0;197.0;baixa
BA;JIQUIRIÇA;municipio;1092.0;;;;;;;;baixa
BA;JITAUNA;municipio;880.0;;;;;;;;baixa
BA;LAFAIETE COUTINHO;municipio;323.0;30.0;;24.0;;;22.0;111.0;baixa
BA;LAJE;municipio;1841.0;45.0;;;;44.0;;35.0;baixa
BA;MARACAS;municipio;3090.0;244.0;147.0;60.0;15.0;28.0;56.0;247.0;baixa
BA;MARCIONILIO SOUZA;municipio;925.0;;;;;;;;baixa
BA;MILAGRES;municipio;612.0;;;;;;;;baixa
BA;MUTUlE;municipio;2089.0;;;;;;;;baixa
BA;NOVA ITARANA;municipio;490.0;;;;;;;;baixa
BA;PLANALTINO;municipio;995.0;;;;;;;;baixa
BA;SANTA INES;municipio;212.0;;;;;;;;baixa
BA;SÃO MIGUEL DAS MATAS;municipio;1526.0;1.0;;;;;;;baixa
BA;UBAIRA;municipio;1951.0;22.0;;11.0;15.0;;12.0;;baixa
BA;LANALTO OE CONQUISTA;microrregiao;23172.0;264.0;88.0;87.0;55.0;47.0;129.0;;baixa
BA;ANAGE;municipio;3095.0;;;;;2.0;;;baixa
BA;BARRA;municipio;1505.0;27.0;7.0;13.0;;;12.0;121.0;baixa
BA;BELO CAMPO;municipio;1265.0;;;;;;;;baixa
BA;BOA NOVA;municipio;2205.0;63.0;28.0;28.0;;;36.0;133.0;baixa
BA;CAATIBA;municipio;871.0;;;;;2.0;;;baixa
BA;CANO IDO SALES;municipio;1053.0;;;;;2.0;;;baixa
BA;DARIO MEIRA;municipio;1167.0;;;;;;;;baixa
BA;MANOEL VITORINO;municipio;1274.0;;;;;;;35.0;baixa
BA;NOVA CANAÃ;municipio;877.0;20.0;;;13.0;;11.0;26.0;baixa
BA;LANAL TO;municipio;1777.0;10.0;;;;;;66.0;baixa
BA;CORONEL JOÃO SA;municipio;2074.0;;;;;;;;baixa
BA;GLORIA;municipio;;812.0;;243.0;133.0;112.0;55.0;25.0;baixa
BA;JEREMOABO;municipio;;4951.0;;121.0;76.0;34.0;;;baixa
BA;PAULO AFONSO;municipio;;1884.0;;55.0;;46.0;;;baixa
BA;PEDRO ALEXANDRE;municipio;;1420.0;;;;;;;baixa
BA;SANTA BRIGIOA;municipio;;466.0;;;;;;;baixa
BA;AGRESTE OE ALAGOINHAS;microrregiao;;63376.0;;581.0;120.0;304.0;22.0;151.0;baixa
BA;ACAJUTIBA;municipio;;2038.0;;;;;;;baixa
BA;ALAGO I NHAS;municipio;;3625.0;;22.0;;;;12.0;baixa
BA;ANTAS;municipio;;3476.0;;;;;;;baixa
BA;APORA;municipio;;3461.0;;11.0;;;;10.0;baixa
BA;ARAMAR(;municipio;;675.0;;;;;;;baixa
BA;CICERO DANTAS;municipio;;6193.0;;;;;;;baixa
BA;CIPO;municipio;;931.0;;53.0;10.0;23.0;;20.0;baixa
BA;CRISOPOLIS;municipio;;4241.0;;;;;;;baixa
BA;INHAMBUPE;municipio;;3812.0;;12.0;;;;;baixa
BA;ITAPICURU;municipio;;4013.0;;229.0;84.0;132.0;;23.0;baixa
BA;NOVA SOURE;municipio;;3869.0;;;;;;;baixa
BA;OLINOINA;municipio;;2284.0;;19.0;;;;11.0;baixa
BA;P'ARIP'IRANGA;municipio;;7602.0;;13.0;;;;;baixa
BA;RIBEIRA DO AMPARO;municipio;;4956.0;;174.0;;133.0;;29.0;baixa
BA;RIBEIRA;municipio;;7426.0;;;;;;;baixa
BA;RIO REAL;municipio;;1995.0;;;;;;;baixa
BA;SATIRO DIAS;municipio;;2779.0;;;;;;;baixa
BA;LITORAL NORTE BAIANO;microrregiao;;5376.0;;44.0;;;;23.0;baixa
BA;CARDEAL DA SILVA;municipio;;176.0;;;;;;;baixa
BA;CONDE;municipio;;1184.0;;;;;;;baixa
BA;ENTRE RIOS;municipio;;494.0;;;2.0;;;;baixa
BA;ESPLANADA;municipio;;635.0;;29.0;;;;14.0;baixa
BA;ITANAGRA;municipio;;290.0;;;;;;;baixa
BA;JANOAIRA;municipio;;597.0;;;;;;;baixa
BA;RECONCAVO BAIANO;microrregiao;;35976.0;;334.0;18.0;19.0;148.0;155.0;baixa
BA;AME LIA RODRIGUES;municipio;;655.0;;;;;;;baixa
BA;ARA TU IPE;municipio;705.0;8.0;;;;;;;baixa
BA;CACHOEIRA;municipio;;2246.0;;15.0;;;;10.0;baixa
BA;CONCEIÇÃO DA FEIRA;municipio;1257.0;20.0;14.0;;;;;;baixa
BA;CONCE;municipio;0.0;1856.0;35.0;;;;;;baixa
BA;CONCEIÇÃO;municipio;0.0;749.0;102.0;95.0;91.0;113.0;;;baixa
BA;CRUZ DAS ALMAS;municipio;;1728.0;;7.0;;;3.0;4.0;baixa
BA;DOM MACEDO COSTA;municipio;;665.0;;;;;;;baixa
BA;GOVERNADOR MANGABEIRA;municipio;;2341.0;;28.0;;;;27.0;baixa
BA;ITAPARICA;municipio;;240.0;;7.0;;;;;baixa
BA;JAGUARIPE;municipio;;1033.0;;;;;;;baixa
BA;MARAGOGI PE;municipio;;3867.0;;12.0;;2.0;;;baixa
BA;CAMAÇARI;municipio;52.0;15.0;23.0;17.0;;;;39.0;baixa
BA;CANDEIAS;municipio;;;;;;;;;baixa
BA;CATU;municipio;15.0;;;;;;;;baixa
BA;LAURO DE FREITAS;municipio;;;;;;;;;baixa
BA;MATA DE SÃO;municipio;;;;;;;;;baixa
BA;POJUCA;municipio;17.0;;;;;;;;baixa
BA;SÃO FRANCISCO DO CONDE;municipio;;;;;;;;;baixa
BA;SIMÕES FILHO;municipio;22.0;;;12.0;;;;;baixa
BA;LITORAL SUL BAIANO;mesorregiao;1915.0;151.0;103.0;152.0;1521.0;;1508.0;;baixa
BA;TABULEIROS DE VALENÇA;microrregiao;1328.0;15.0;;10.0;1301.0;;1273.0;;baixa
BA;CAIRU;municipio;;;;;;;;;baixa
BA;CAMAMU;municipio;33.0;;;;;28.0;;;baixa
BA;I B I RAP I TANGA;municipio;;;;;;;;;baixa
BA;ITUBERA;municipio;1266.0;;;;1264.0;;1265.0;;baixa
BA;MARAU;municipio;;;;;;;;;baixa
BA;NILO PEÇANHA;municipio;;;;;;;;;baixa
BA;TAPEROA;municipio;12.0;;;;;;;;baixa
BA;VALENÇA;municipio;12.0;;;;;;;;baixa
BA;ENCOSTA DO PLANALTO DE CONQUISTA;microrregiao;50.0;17.0;;13.0;;17.0;;19.0;baixa
BA;FIRMINO ALVES;municipio;;;;;;;;;baixa
BA;FLORESTA AZUL;municipio;;;;;;;;;baixa
BA;IBICUI;municipio;18.0;14.0;;;;;;13.0;baixa
BA;IGUAI;municipio;;;;;;;;;baixa
BA;ITAGIBA;municipio;;;;;;;;;baixa
BA;ITAGIMIRIM;municipio;;;;;;;;;baixa
BA;ITAJU DO COLONIA;municipio;12.0;;;;;;;;baixa
BA;ITAPEBI;municipio;;2.0;;;;;;;baixa
BA;ITDRDRO;municipio;;;;;;;;;baixa
BA;PAU BRASIL;municipio;;;;;;;;;baixa
BA;POTIRAGUA;municipio;2.0;;;;;;;;baixa
BA;SANTA CRUZ DA VITORIA;municipio;;;;;;;;;baixa
BA;CACAUEIRA;microrregiao;174.0;46.0;17.0;17.0;;96.0;;39.0;baixa
BA;ALMADINA;municipio;;;;;;;;;baixa
BA;AURELINO LEAL;municipio;;;;;;;;;baixa
BA;BARRA DO ROCHA;municipio;;;;;;;;;baixa
BA;BARRO PRETO;municipio;18.0;17.0;;;;;;13.0;baixa
BA;E METODOS DE IRRIGAÇÃO;microrregiao;;;;;;;;;baixa
BA;BELMONTE;mesorregiao;1337.0;;;;;;;;baixa
BA;BUERAREMA;mesorregiao;1151.0;;;;;;;;baixa
BA;CAMACAN;mesorregiao;1735.0;;;;;;;;baixa
BA;CANAVIEIRAS;mesorregiao;2771.0;;;;;;;;baixa
BA;COARACI;mesorregiao;927.0;;;;;;;;baixa
BA;GANDU;mesorregiao;1592.0;;;;;;;;baixa
BA;GONGOGI;mesorregiao;255.0;;;;;;;;baixa
BA;IBICARAI;mesorregiao;1163.0;;;;;;;;baixa
BA;IBIRATAIA;mesorregiao;905.0;;;;;;;;baixa
BA;ILHEUS;mesorregiao;4785.0;;;;;;;;baixa
BA;IPIAU;mesorregiao;1016.0;;;;;;;;baixa
BA;(TABUNA;mesorregiao;738.0;;;;;;;;baixa
BA;ITACARE;mesorregiao;2021.0;;;;;;;;baixa
BA;ITAJUIPE;mesorregiao;1101.0;;;;;;;;baixa
BA;ITAMARI;mesorregiao;456.0;;;;;;;;baixa
BA;ITAPE;mesorregiao;544.0;;;;;;;;baixa
BA;ITAPITANGA;mesorregiao;360.0;;;;;;;;baixa
BA;MASCOTE;mesorregiao;1438.0;;;;;;;;baixa
BA;TEOLANDIA;mesorregiao;1028.0;;;;;;;;baixa
BA;UBAITABA;mesorregiao;577.0;;;;;;;;baixa
BA;UBATÃ;mesorregiao;661.0;;;;;;;;baixa
BA;URUÇUCA;mesorregiao;38.0;;;;;;;;baixa
BA;WENCESLAU GUIMARÃES;mesorregiao;1574.0;;25.0;;;;;15.0;baixa
BA;INTERIORANA EXTREMO SUL DA BAHIA;mesorregiao;;;123.0;;47.0;;15.0;57.0;baixa
BA;GUARAT I NGA;mesorregiao;1591.0;;22.0;;;;;13.0;baixa
BA;IBIRAPUÂ;mesorregiao;535.0;;12.0;;;;;;baixa
BA;ITAMARAJU;mesorregiao;3173.0;;25.0;;11.0;;;12.0;baixa
BA;ITANHEM;mesorregiao;1651.0;;52.0;;25.0;;;24.0;baixa
BA;LAJEDÃO;mesorregiao;344.0;;;;;;;;baixa
BA;MEDEIROS NETO;mesorregiao;833.0;;;;;;;;baixa
BA;LITORANEA DO EXTREMO SUL DA BAHIA;mesorregiao;8521.0;;240.0;;26.0;73.0;97.0;50.0;baixa
BA;ALCOBAÇA;mesorregiao;1542.0;;28.0;;;;;13.0;baixa
BA;CARAVELAS;mesorregiao;1517.0;;80.0;;;;59.0;12.0;baixa
BA;MUCURI;mesorregiao;629.0;;18.0;;;;16.0;;baixa
BA;NOVA VIÇOSA;mesorregiao;918.0;;14.0;;;;;;baixa
BA;PORTO SEGURO;mesorregiao;1956.0;;82.0;;;62.0;;12.0;baixa
BA;PRADO;mesorregiao;1064.0;;;;;;;;baixa
BA;SANTA CRUZ CABRAL IA;mesorregiao;895.0;;;;;;;;baixa
ES;TOTAIS;total;69140.0;10596.0;5474.0;1172.0;3983.0;702.0;9265.0;49797.0;media
ES;ESP I RI TO-SANTENSE;microrregiao;67541.0;10466.0;5447.0;1152.0;3911.0;676.0;9184.0;48322.0;media
ES;ALTO SÃO MATEUS;microrregiao;2774.0;155.0;106.0;;22.0;24.0;115.0;1424.0;media
ES;ECOPORANGA;municipio;1740.0;124.0;99.0;;;17.0;99.0;702.0;media
ES;MONTANHA;municipio;563.0;18.0;;;13.0;;10.0;512.0;media
ES;MUCURICI;municipio;471.0;13.0;;;;;;210.0;media
ES;COLATINA;municipio;16147.0;3269.0;2728.0;133.0;249.0;262.0;2816.0;11592.0;media
ES;BAIXO GUANDU;municipio;1184.0;198.0;139.0;29.0;22.0;21.0;156.0;750.0;media
ES;BARRA DE SÃO FRANCISCO;municipio;3251.0;784.0;704.0;27.0;12.0;50.0;746.0;2546.0;media
ES;BOA ESPERANÇA;municipio;456.0;33.0;16.0;;;;19.0;557.0;media
ES;COLATINA;municipio;3397.0;658.0;468.0;65.0;143.0;46.0;457.0;2119.0;media
ES;MANTENOPOLIS;municipio;827.0;295.0;280.0;;;14.0;280.0;1081.0;media
ES;MARILANDIA;municipio;559.0;102.0;81.0;2.0;18.0;;83.0;392.0;media
ES;NOVA VENECIA;municipio;2622.0;713.0;627.0;;11.0;77.0;657.0;2211.0;media
ES;PANCAS;municipio;1507.0;268.0;248.0;;;15.0;244.0;919.0;media
ES;SÃO GABRIEL DA PALHA;municipio;2344.0;218.0;165.0;;29.0;25.0;174.0;13.0;media
ES;BAIXADA ESPIRITO-SANTENSE;municipio;9467.0;525.0;225.0;19.0;239.0;58.0;421.0;17983.0;media
ES;ARACRUZ;municipio;806.0;38.0;15.0;;16.0;;27.0;3229.0;media
ES;CONCEIÇÃO DA BARRA;municipio;356.0;10.0;;;7.0;;;896.0;media
ES;FUNDÃO;municipio;386.0;43.0;35.0;;;;37.0;203.0;media
ES;JAGUARE;municipio;531.0;24.0;;;18.0;;16.0;916.0;media
ES;LINHARES;municipio;3158.0;231.0;103.0;;110.0;20.0;197.0;5989.0;media
ES;PEDRO CANARIO;municipio;213.0;;;;;;;390.0;media
ES;PINHEIROS;municipio;703.0;29.0;;;22.0;;22.0;832.0;media
ES;RIO BANANAL;municipio;1154.0;46.0;41.0;;;;37.0;150.0;media
ES;SÃO MATEUS;municipio;2160.0;95.0;23.0;;52.0;19.0;70.0;5373.0;media
ES;COL. SERRANA ESPIRITO-SANTENSE;municipio;18211.0;4694.0;1055.0;778.0;3130.0;223.0;4251.0;10799.0;media
ES;AFONSO CLAUDI;municipio;4319.0;512.0;240.0;196.0;144.0;22.0;412.0;1070.0;media
ES;ALFREDO CHAVES;municipio;1372.0;132.0;36.0;;90.0;;101.0;161.0;media
ES;DOMINGOS MARTINS;municipio;3690.0;602.0;10.0;11.0;537.0;51.0;484.0;1383.0;media
ES;IBIRACU;municipio;715.0;21.0;12.0;;;;14.0;64.0;media
ES;ITAGUAÇU;municipio;942.0;440.0;355.0;47.0;53.0;31.0;420.0;1112.0;media
ES;ITARANA;municipio;914.0;400.0;204.0;221.0;147.0;18.0;368.0;1495.0;media
ES;SANTA LEOPOLDINA;municipio;4203.0;2120.0;12.0;41.0;2018.0;77.0;2013.0;3806.0;media
ES;SANTA TERESA;municipio;2056.0;467.0;186.0;260.0;133.0;17.0;439.0;1704.0;media
ES;VERTENTE ORIENTAL;municipio;6434.0;488.0;230.0;102.0;180.0;31.0;418.0;1580.0;media
ES;CASTELO;municipio;1557.0;163.0;141.0;;21.0;;158.0;411.0;media
ES;CONCEIÇÃO DO CASTELO;municipio;1189.0;199.0;47.0;;109.0;13.0;162.0;809.0;media
ES;IBATIBA;municipio;709.0;;;;;;;;media
ES;MUNIZ FREIRE;municipio;1405.0;60.0;15.0;12.0;40.0;;55.0;263.0;media
ES;CACHOEIRO DE ITAPEMIRIM;municipio;8987.0;;971.0;;64.0;67.0;1014.0;3681.0;media
ES;ALEGRE;municipio;1899.0;62.0;47.0;;;;48.0;186.0;media
ES;APIACA;municipio;326.0;62.0;54.0;;;;58.0;212.0;media
ES;ATILIO VIVACQUA;municipio;458.0;44.0;31.0;;;;34.0;107.0;media
ES;BOM JESUS DO NORTE;municipio;119.0;21.0;11.0;;;;20.0;76.0;media
ES;CACHOEIRO DE ITAPEMIR(M;municipio;2437.0;214.0;144.0;44.0;30.0;20.0;153.0;441.0;media
ES;DIVINO DE SÃO LOURENÇO;municipio;389.0;3.0;;;;;;;media
ES;DORES DO RIO PRETO;municipio;287.0;;;;;;;;media
ES;VITORIA;mesorregiao;1599.0;;130.0;27.0;20.0;72.0;26.0;;media
ES;VITORIA;microrregiao;1599.0;;130.0;27.0;20.0;72.0;26.0;;media
ES;CARIACICA;municipio;597.0;;29.0;;;13.0;12.0;;media
ES;SERRA;municipio;209.0;;39.0;12.0;;17.0;10.0;;media
ES;VIANA;municipio;639.0;;46.0;12.0;;34.0;;;media
ES;VILA VELHA;municipio;137.0;;15.0;;;;;;media
ES;VITORIA;municipio;17.0;;;;;;;;media
GO;TOTAIS;total;131365.0;3644.0;479.0;1199.0;1467.0;732.0;2111.0;20015.0;baixa
GO;NORDESTE GOIANO;mesorregiao;10842.0;101.0;14.0;;;59.0;;485.0;baixa
GO;SÃO MIGUEL iJO ARAGUAIA;microrregiao;3448.0;31.0;;;;19.0;;20.0;baixa
GO;CRIXAS;municipio;1591.0;;;;;;;;baixa
GO;MOZARLANDIA;municipio;405.0;12.0;;;;;;;baixa
GO;MUNDO NOVO;municipio;188.0;;;;;;;;baixa
GO;NOVA CRIXAS;municipio;593.0;;;;;;;;baixa
GO;SÂO MIGUEL DO ARAGUAIA;municipio;671.0;;;;;;;;baixa
GO;RIO VERMELHO;microrregiao;4802.0;35.0;;;;21.0;;346.0;baixa
GO;ARAGUAPAZ;municipio;290.0;;;;;;;;baixa
GO;ARUANÃ;municipio;327.0;;;;;;;;baixa
GO;BRITANIA;municipio;89.0;;;;;;;48.0;baixa
GO;GOIAS;municipio;2398.0;13.0;;;;;;48.0;baixa
GO;ITAPIRAPUÂ;municipio;708.0;;;;;;;;baixa
GO;JUS SARA;municipio;990.0;;;;;;;249.0;baixa
GO;ARAGARÇAS;microrregiao;2592.0;35.0;;;;19.0;;118.0;baixa
GO;ARAGA-ÇAS;municipio;69.0;;;;;;;;baixa
GO;ARENOPOL IS;municipio;389.0;;;;;;;;baixa
GO;BALIZA;municipio;236.0;;;;;;;;baixa
GO;BOM JARDIM DE GOIAS;municipio;442.0;;;;;;;;baixa
GO;DIORAMA;municipio;255.0;;;;;;;;baixa
GO;MONTES CLAROS DE GOIAS;municipio;620.0;12.0;;;;11.0;;104.0;baixa
GO;PIRANHAS;municipio;581.0;12.0;;;;;;;baixa
GO;NORTE GOIANO;mesorregiao;18871.0;218.0;33.0;;;53.0;;1349.0;baixa
GO;PORANGATU;microrregiao;14866.0;75.0;22.0;;;27.0;;168.0;baixa
GO;CAMPINAÇU;municipio;846.0;;;;;;;29.0;baixa
GO;CAMPINORTE;municipio;356.0;;;;;;;13.0;baixa
GO;ESTRELA DO NORTE;municipio;122.0;;;;;;;;baixa
GO;FORMOSO;municipio;;;;;;;;;baixa
GO;MARA ROSA;municipio;2935.0;11.0;;;;;;;baixa
GO;MINAÇU;municipio;1142.0;;;;;;;;baixa
GO;MUTUNOPOLIS;municipio;434.0;;;;;;;;baixa
GO;NIQUELANOIA;municipio;3577.0;16.0;;;;;;108.0;baixa
GO;PORANGATU;municipio;1604.0;;;;;;;;baixa
GO;SANTA TEREZA DE GOIAS;municipio;188.0;;;;;;;;baixa
GO;SANTA TEREZINHA DE GOIAS;municipio;1228.0;;;;;;;;baixa
GO;URUAÇU;municipio;1225.0;17.0;;;;;;;baixa
GO;CHAPADA DOS VEADEIROS;microrregiao;4005.0;143.0;11.0;;;26.0;;1180.0;baixa
GO;ALTO PARAISO DE GOIAS;municipio;172.0;;;;;;;818.0;baixa
GO;CAMPOS BELOS;municipio;330.0;22.0;;;;;;97.0;baixa
GO;CAVALCANTE;municipio;1731.0;;;;;;;;baixa
GO;MONTE ALEGRE DE GOIAS;municipio;572.0;31.0;;;;;;46.0;baixa
GO;NOVA ROMA;municipio;655.0;76.0;;;;11.0;;85.0;baixa
GO;SÃO JOÃO D' ALIANÇA;municipio;545.0;11.0;;;;;;132.0;baixa
GO;CENTRO GOIANO;mesorregiao;40638.0;1960.0;104.0;704.0;218.0;7519.0;;;baixa
GO;CERES;microrregiao;13382.0;241.0;16.0;98.0;54.0;924.0;;;baixa
GO;BARRO ALTO;municipio;802.0;;;;;60.0;;;baixa
GO;CARMO DO RIO VERDE;municipio;880.0;22.0;;;;79.0;;;baixa
GO;CERES;municipio;1157.0;12.0;;;;;;;baixa
GO;GOIANESIA;municipio;975.0;19.0;;;;160.0;;;baixa
GO;HIDROLINA;municipio;327.0;;;;;;;;baixa
GO;ITAPACI;municipio;924.0;23.0;;16.0;;125.0;;;baixa
GO;ITAPURANGA;municipio;2718.0;23.0;;;;141.0;;;baixa
GO;NOVA AMERICA;municipio;229.0;;;;;;;;baixa
GO;NOVA GLORIA;municipio;760.0;;;;;14.0;;;baixa
GO;PILAR DE GOIAS;municipio;1113.0;;;;;;;;baixa
GO;RlALMA;municipio;203.0;13.0;;10.0;;52.0;;;baixa
GO;RIANAPOL('S;municipio;146.0;;;;;;;;baixa
GO;RUBIATABA;municipio;910.0;13.0;;;;;;;baixa
GO;SANTA ISABEL;municipio;330.0;;;;;;;;baixa
GO;URUANA;municipio;908.0;81.0;;41.0;;267.0;;;baixa
GO;ANAPOLIS;microrregiao;11456.0;906.0;23.0;254.0;60.0;2691.0;;;baixa
GO;ANAPOLIS;municipio;268.0;204.0;;122.0;17.0;564.0;;;baixa
GO;ARAÇU;municipio;367.0;23.0;;;;69.0;;;baixa
GO;BRAZABRANTES;municipio;246.0;14.0;;;;47.0;;;baixa
GO;CATURAI;municipio;371.0;110.0;;12.0;;317.0;;;baixa
GO;DAMOLANDI A;municipio;188.0;29.0;;18.0;;64.0;;;baixa
GO;HEITORAI;municipio;253.0;;;;;;;;baixa
